user_id,city_clean,region,device_raw,device_brand,device_class,device_range,device_model_norm
MI9RltKM4VeQqwDYPOo3AkDnA3n1,addis ababa,addis ababa,SM-A047F,samsung,midrange,midrange,sm-a047f
sIthjNRPGRVdcZXrJwD10yGJ3XR2,other,other,,other,budget,budget,
OKXvAdxANVTkLuSKJ5JCluelyls2,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
,kombolcha,amhara,,other,budget,budget,
uMJMED4LdjfsXkWoCJ1PQXFEyqr2,other,other,SM-M127G,samsung,midrange,midrange,sm-m127g
nS4IaA4CR3glq4SfXAGPB1a2pOD3,burayu,oromia,,other,budget,budget,
jJedcyeUtoTxLv0VWJeHV3GUaDJ2,other,other,TECNO BF7,tecno,budget,budget,tecno bf7
tjTMzvLOPfcQV6dPnSM2hgQ3SOn1,hawassa,sidama,Infinix X669,infinix,budget,budget,infinix x669
SvfO1xd79JWe001IiY9qN6XEVBF2,other,other,,other,budget,budget,
N5frH3V6IdfPUQ4uGE9gBT5A0RK2,other,other,CPH2471,oppo,midrange,upper_midrange,cph2471
M0tSc3QpYcgIdI5MLk0oZR5UoK42,other,other,TECNO KJ5,tecno,budget,budget,tecno kj5
HwsX2d9agigJRGq5Ob6GSuwhufy2,other,other,SM-M127G,samsung,midrange,midrange,sm-m127g
IyyAOjTIhMfAWpyPSuRl7TbMkX43,other,other,SM-A105F,samsung,midrange,midrange,sm-a105f
8qWyBAS2PGftXhJAvgqySiPBiZj2,harar,harari,Infinix X688B,infinix,budget,budget,infinix x688b
GRYdeMRwzFNOCXBx60FiZdR3saw2,other,other,Infinix X6525D,infinix,budget,budget,infinix x6525d
KLPC2goVEdPZd4sWismgTqSaiGD2,addis ababa,addis ababa,Infinix X6516,infinix,budget,budget,infinix x6516
XmRhjAhhxuPZbEB3HxCFVqmX6Jz2,kombolcha,amhara,SM-E135F,samsung,midrange,midrange,sm-e135f
EsBnveSdAYTYJ9qzzMkEcPBSzxJ3,other,other,SM-X205,samsung,midrange,upper_midrange,sm-x205
Kehvk3MAJUXTlloFyoNBHbcrM7y2,gondar,amhara,,other,budget,budget,
UsIKelL4eMgl5UWutYFjCZdXkJr1,hawassa,sidama,Lenovo TB-8504X,lenovo,midrange,upper_midrange,lenovo tb-8504x
e9IERXDnYueEJRY5RkfJP9qBT4V2,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
ISVJwIUVhvZr90sPRaRVVYThgEp2,addis ababa,addis ababa,SM-A025F,samsung,midrange,midrange,sm-a025f
nsF4xECRylZcAmbCyyg4LJD0IWM2,other,other,,other,budget,budget,
9BlFb5HHcthv9MJA5f1ru0BpAh02,other,other,,other,budget,budget,
lqvUivV141Yc5lSuE5EbTEjHTt92,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
YLrxM3HanGftTKWABXIG19QB2nw1,kombolcha,amhara,itel S32,itel,budget,budget,itel s32
wZT5n7dRrgep4b0vD4fIZymDl0B2,hosaina,south ethiopia,SM-A325F,samsung,midrange,upper_midrange,sm-a325f
gbWXD4HrIEQ90JE2OMHXMzkFxZz1,other,other,Infinix X657,infinix,budget,budget,infinix x657
deOXtKOP3lQn4rbF7MfVdtvXJbJ3,other,other,SM-A217M,samsung,midrange,upper_midrange,sm-a217m
gbeto3u2G8feqdSZNh9vq3u6Ag63,jimma,oromia,TECNO BC2,tecno,budget,budget,tecno bc2
9yal3nujPXcOGnKWPI04onr9BKi1,other,other,Infinix X669,infinix,budget,budget,infinix x669
b9oLtCB2tyaGjHdyQGZAUAH1qzx2,other,other,TECNO KL5,tecno,budget,budget,tecno kl5
XT6m8YAArVUB2XACJlwj2atSopl1,bishoftu,oromia,SM-J701F,samsung,midrange,upper_midrange,sm-j701f
Mx9pySBN9OaFGAwOjbDpnlZ8u033,other,other,SM-E225F,samsung,midrange,upper_midrange,sm-e225f
7BkPvcwlkNQR36DGqq4G9Cb0jOt2,other,other,Infinix X6525D,infinix,budget,budget,infinix x6525d
Z3fG9u4biWWsduQaqdrZ10TNLLC3,addis ababa,addis ababa,M2006C3LG,xiaomi,midrange,upper_midrange,m2006c3lg
gakNyx08TXgrBx0lFMBIWOFdLMD2,other,other,SM-G960F,samsung,midrange,upper_midrange,sm-g960f
r8G41VIhOUMxTdrH6ff1C5NdBrw2,other,other,SM-G960F,samsung,midrange,upper_midrange,sm-g960f
8fjKCtXshAgbdRJrAxX03DKzHd93,addis ababa,addis ababa,TECNO KL4,tecno,budget,budget,tecno kl4
MFmpxDS9bKRnJqbkA0RjkDgmZFo1,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
b1pEkg02JTZi6H7BUuBCLhYs2eR2,bahir dar,amhara,TECNO BE7,tecno,budget,budget,tecno be7
,dire dawa,dire dawa,,other,budget,budget,
8wkMrpNzbJhBkQ6y2G5q7CgtCw13,addis ababa,addis ababa,SM-A127F,samsung,midrange,midrange,sm-a127f
IlGYb99CV8fThMW1iIC1MQkNI8f2,addis ababa,addis ababa,SM-A035F,samsung,midrange,midrange,sm-a035f
uaeggUQNEfRv4HKIW81Lb7CsyNa2,other,other,SM-A105F,samsung,midrange,midrange,sm-a105f
44xsgCXAhThC6ivBwtr45dH6Vb42,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
ajhfdiD3ewQbCXCGwOWmRlzfp2K3,other,other,,other,budget,budget,
DcerXaL9DUYSB8GQHbChc1Nm64A3,other,other,TECNO K7,tecno,budget,budget,tecno k7
gBr2pFR1MiNebSULnWXwFhRh8hg1,addis ababa,addis ababa,,other,budget,budget,
i35UDZ69PrMaKBd3KfxWVnNWdMh2,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
clssvPt97ZZdv4j7lHPEn2IaaQZ2,other,other,,other,budget,budget,
mx7l9i4KKzLOSy6SjEZcPWq0xoj2,jijiga,somali,,other,budget,budget,
t1pe6F5YpaVL5SVub16q3NYNq4t2,other,other,Infinix X657B,infinix,budget,budget,infinix x657b
,addis ababa,addis ababa,SM-A245F,samsung,midrange,upper_midrange,sm-a245f
379SvFEfY2Zc3ceWkFe4Q3izdp22,bishoftu,oromia,,other,budget,budget,
qAy62UC9P4SET4w9fNkq8gbMxSN2,other,other,TECNO KG5j,tecno,budget,budget,tecno kg5j
SOIvkgXaqke1UzDfMdzWVjsnTX43,addis ababa,addis ababa,,other,budget,budget,
ivYfFzMpvRhJV7S49jkjzeeCXb72,other,other,RMP2102,realme,midrange,upper_midrange,rmp2102
yPjFoxomjfM0S0LUZ4dRV1LNsoj1,hosaina,south ethiopia,,other,budget,budget,
,addis ababa,addis ababa,,other,budget,budget,
BQUtACgT00bhbJXNpUKwMZFFbmO2,other,other,,other,budget,budget,
ws7VL0beA2Nj3QxVT5jBU2l8CAv2,addis ababa,addis ababa,,other,budget,budget,
jzvTHDBTdUMx8Ldk5ahXNWAOj5Z2,addis ababa,addis ababa,CM515,other,budget,budget,cm515
pdIPK9l9ySRAe7ov5P0qAz5WTnp2,other,other,SAMSUNG-SM-J321AZ,samsung,midrange,upper_midrange,samsung-sm-j321az
O8ou2Ma64NbnygF8Tz5pkOhdph93,other,other,,other,budget,budget,
x5yCSM4W2DNiCSrEw0FhtTKHvhh1,other,other,SM-A205F,samsung,midrange,upper_midrange,sm-a205f
qmxXaH72rRRY3DTh4aaCptN3m9K2,other,other,,other,budget,budget,
dflGMrHBvnNy3nU2tSaqNtM9kQ13,shire,tigray,,other,budget,budget,
lFujpBgcwdTyuF4vdt0Ij5X2Clp1,other,other,SM-M013F,samsung,midrange,midrange,sm-m013f
p4A9xhrJg9hvOQXN0nYoT4B52wC2,other,other,TECNO BD4,tecno,budget,budget,tecno bd4
bMlypO34Nqb1deir6L75FhECVNz1,dilla,south ethiopia,TECNO BF6,tecno,budget,budget,tecno bf6
EwuoL7o3HNXjGnLhYFAYIqnWBAW2,addis ababa,addis ababa,,other,budget,budget,
qSgrpxsDXecO3KAnb5NyB6XScES2,other,other,SM-E145F,samsung,midrange,upper_midrange,sm-e145f
jQnAuRrytdTJAouQYQ29vt5LX8r2,other,other,,other,budget,budget,
vgOzimpPSLdXgGMRxzTEMMjCnuE2,other,other,,other,budget,budget,
FcmWWC40PxOijJpklwvu6gEkYM42,other,other,SM-A047F,samsung,midrange,midrange,sm-a047f
MvkBn1YNp3ecVtxKpZMMrg50R7s2,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
nE4uR2rsRsUiH59tRDLpaQ8qYmD3,other,other,CPH2471,oppo,midrange,upper_midrange,cph2471
aSg55ABXs3gFS0oQMoTuGiF7SDj2,adama,oromia,TECNO LE6,tecno,budget,budget,tecno le6
fi6ZGyAemGbpDsEExiUeffGwCBD3,hawassa,sidama,TECNO KJ5,tecno,budget,budget,tecno kj5
QW3lEUTQygTfiGuv6W7aiBei4lr2,other,other,Safaricom ET Kimem,safaricom,budget,budget,safaricom et kimem
AgyvA0ivjgbt2SCGFkRhuk0pQBL2,other,other,Infinix X657,infinix,budget,budget,infinix x657
IBUhLlZe28hhBq8mpyfkOzqQa8z2,other,other,SM-A525F,samsung,midrange,upper_midrange,sm-a525f
wdeKY07LgbUKKRqxQptw8UHbNZ22,jimma,oromia,SM-X205,samsung,midrange,upper_midrange,sm-x205
,addis ababa,addis ababa,,other,budget,budget,
04CVA033CZOFjQbZePZRdaJAEDs1,addis ababa,addis ababa,SM-M022G,samsung,midrange,midrange,sm-m022g
886CapbmI0Qg0RFnef7XndqJf9N2,other,other,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
ijEMTJSSRVXGrYwiygrJv7TR8ml1,jimma,oromia,,other,budget,budget,
x54DxVVZ5QVNAf5BkbENyd7K64X2,other,other,,other,budget,budget,
jLszeMOucIPrD8Er3HI6hz7IMRw2,other,other,,other,budget,budget,
ZlavAyZfUIapDwjHUdxjcWLW7593,addis ababa,addis ababa,,other,budget,budget,
0VBpdv6UJPar39YLxfKKejYpO362,other,other,Avvio_4GO,other,budget,budget,avvio_4go
3n67FxAYTCPnijLUpPTkSaegKeE3,addis ababa,addis ababa,SM-X200,samsung,midrange,upper_midrange,sm-x200
VtRTMViSwiXGmtMQUgimPafIMvp1,other,other,SM-M127G,samsung,midrange,midrange,sm-m127g
Jsj85MCQWWb6pCQQbfI5VNMh0VC3,other,other,SM-G920V,samsung,midrange,upper_midrange,sm-g920v
3yLTqyShOchSHK3rvinIcd6YUn73,other,other,SM-E145F,samsung,midrange,upper_midrange,sm-e145f
zVfTjI31SIWKQUKkrSjzuXSFEoi2,addis ababa,addis ababa,,other,budget,budget,
0AWTUF3UvQcxOb3fKwccaAYYy2U2,hawassa,sidama,SM-N975F,samsung,midrange,upper_midrange,sm-n975f
iVhMAQSsHJQXPuCZR7SjDDyyMK03,woliso,oromia,SM-G611L,samsung,midrange,upper_midrange,sm-g611l
V1rwgQBl2MRro4nquDFp4zvcGsR2,other,other,TECNO KE5,tecno,budget,budget,tecno ke5
xq94d3EC3lUdMfgUQBOSDGYA2do1,other,other,,other,budget,budget,
wpRNL4q73lPBMydrIZD9rGxDbq13,hawassa,sidama,TECNO KL5,tecno,budget,budget,tecno kl5
DZODwxfp1xeNFDwtBwCR9lLoRxB3,other,other,SM-A135F,samsung,midrange,midrange,sm-a135f
Sv7Ca7MR5nhv7XE0vWUYTSOUiMh2,other,other,itel it1516 Plus,itel,budget,budget,itel it1516 plus
VFWLpayDgRQMFkBB7wQZ3wyGISE3,other,other,,other,budget,budget,
8MoMwEoydwcveWEEU1M5MPIzD753,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
,other,other,,other,budget,budget,
GzbGnh7vowNzGIomJj8E1Rj8qsc2,other,other,SM-A205F,samsung,midrange,upper_midrange,sm-a205f
k6mxfgIiEwTYWcZqdfyzJ2WhOct2,addis ababa,addis ababa,itel A632WM,itel,budget,budget,itel a632wm
bwoBoupPPLNrheSiOYV7RTv6Frv2,dilla,south ethiopia,,other,budget,budget,
vynNwRKvpZPx8zlZu4jniJeeEmv2,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
2sVqK4jIK7QP1QR4VdZ9Qan4kCr1,other,other,VILLAON V8001,other,budget,budget,villaon v8001
CIyYfFlS58bOW9nminbQRn60uBz1,dessie,amhara,,other,budget,budget,
HaN8n675LVgvNlNSocRL9xPtPsi1,other,other,TECNO CK6,tecno,budget,budget,tecno ck6
ZmXOQjkwODNOJJUXIELlmtTOMH32,addis ababa,addis ababa,,other,budget,budget,
npLRs3CyyTMbECxEN99PFg84tuy1,sebeta,oromia,,other,budget,budget,
xAfBihqiK2b76o832bG93REMC783,addis ababa,addis ababa,TECNO BB2,tecno,budget,budget,tecno bb2
,other,other,SM-A750F,samsung,midrange,upper_midrange,sm-a750f
Hi4lBY0iGhc4ISl4BNVe1B4A2aq1,other,other,SM-A045F,samsung,midrange,midrange,sm-a045f
ZfYE7XSXqUfBVVPk6ayrv2IRYa72,dire dawa,dire dawa,SM-M135FU,samsung,midrange,midrange,sm-m135fu
WDcm7wwRp9OqSYvfahEZsvxeffC2,dire dawa,dire dawa,SM-A115F,samsung,midrange,midrange,sm-a115f
8JrKgjYDfbNJ4schsk8EG7SGydl1,other,other,TECNO BF6,tecno,budget,budget,tecno bf6
qNUd6DUM2rQ3dpKoMU55CZfNB4n1,bishoftu,oromia,RMX3762,realme,midrange,upper_midrange,rmx3762
E2dvdqFayiNpDCxqvwksruK1DQJ2,addis ababa,addis ababa,,other,budget,budget,
fKXUl5lACzVVTRwUDhpJxKo3if12,addis ababa,addis ababa,SM-T225N,samsung,midrange,upper_midrange,sm-t225n
nb5KXKEYqEedPBiwepgRDeEccfu2,other,other,SM-A107F,samsung,midrange,midrange,sm-a107f
FFTvmVPHIEgj8NhWc4ynqETW8ke2,other,other,,other,budget,budget,
NHtOhF9f4OcQMoz4agZlFT3lvuu1,other,other,TECNO F1,tecno,budget,budget,tecno f1
x6louXBsy3OwuTwNTTwnTemSKpm2,hawassa,sidama,TECNO KI5k,tecno,budget,budget,tecno ki5k
q4lNYrztKLhqG2TPIVJugZYVemG3,other,other,Infinix X612,infinix,budget,budget,infinix x612
vBBbPVOkFDcJp90dpoahcX5K9Sh2,other,other,,other,budget,budget,
8zEdiCoZvQNO3eTkG1OCqbKtJgU2,harar,harari,itel A509W,itel,budget,budget,itel a509w
JtQRrG81njd9IvQsc6En4fG0Rdr2,other,other,,other,budget,budget,
1UHWML8QPwUgaKkUECccd2dJ7yD3,other,other,,other,budget,budget,
xSjQnp6RCcQzUdZt3n1cAf2qanS2,addis ababa,addis ababa,TECNO CH6n,tecno,budget,budget,tecno ch6n
jpxYvmz3DVaEi1FfMUKuVk2a69Q2,addis ababa,addis ababa,SM-J500H,samsung,midrange,upper_midrange,sm-j500h
dttqtYifDHRMhqkpxAMnyVdwDDJ2,hosaina,south ethiopia,,other,budget,budget,
FInPGReusFfDwsKJkZYystikAQ82,other,other,SM-A155M,samsung,midrange,upper_midrange,sm-a155m
sy0OfCpmqcOwImQCmdUeO9v4iHf2,other,other,SM-M022G,samsung,midrange,midrange,sm-m022g
sv4GkOaOjfWIoupAkmrXzEpFHNo2,other,other,,other,budget,budget,
t799dXpNaEe71t4JjJTOa0X2fyD2,addis ababa,addis ababa,itel W6502,itel,budget,budget,itel w6502
nYRTyjFCZjWCWw79BjT8PR1YJaz2,addis ababa,addis ababa,RMP2102,realme,midrange,upper_midrange,rmp2102
NiAFa5PM8ggsaAADm0BAk9I6Lnw2,hawassa,sidama,TECNO F1,tecno,budget,budget,tecno f1
tB0VrDKIMVg3r5Zp5ZwS21qDjRG3,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
tX3wD4ir8iPW8VjHsYYw09VLn242,other,other,TECNO BF6,tecno,budget,budget,tecno bf6
YOnZ6kU2XeWbrgoIRqUMHRrhhQM2,other,other,,other,budget,budget,
11g8zQfmA4VAvlAhT0Ph9nLvBHi2,dilla,south ethiopia,TECNO KJ5,tecno,budget,budget,tecno kj5
qM7jcgxTJfUIVfTxeNn4UoqMWcD2,other,other,itel A16 Plus,itel,budget,budget,itel a16 plus
n6AnN4CSBnSR0tSKqqDFjpsohiQ2,other,other,itel S32,itel,budget,budget,itel s32
roPrkyqXHHSSbdVMf1wt7B3medD3,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
g65ATktl2COQdl09A4gGpeOHHk53,addis ababa,addis ababa,TECNO KI5k,tecno,budget,budget,tecno ki5k
aLdALt4FmMfYLU4msJLYVLcrtsv1,jijiga,somali,SM-A217F,samsung,midrange,upper_midrange,sm-a217f
u2xH7LbD5uRMPX94EdlAJL4DEnG3,waliso,oromia,TECNO BD4h,tecno,budget,budget,tecno bd4h
DxyBYVZo5geN4tFKMCw1TBAdNHH3,hosaina,south ethiopia,AMN-LX9,huawei,midrange,midrange,amn-lx9
AHY36V4P1cP7Rhe9GHyGWRYNubJ2,other,other,,other,budget,budget,
N5brIYl2D0RETFNLP9tJW28Y5Kn1,adama,oromia,TECNO B1c,tecno,budget,budget,tecno b1c
vKCwEelNGpTO4r1QRfj6L6INl2n2,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
gvpWSwUJgKeiANVW0Zz2ZJEMmVr2,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
Q91V42qXoAeyZ7gkMf58Fp1tCdj2,addis ababa,addis ababa,SM-J810Y,samsung,midrange,upper_midrange,sm-j810y
nLNQuhKFOyPtm5uX5HgtdxUuFut2,hawassa,sidama,TECNO KB7j,tecno,budget,budget,tecno kb7j
75Exho8JDOM0CHp4e870gwDWYUt2,other,other,SM-A155F,samsung,midrange,upper_midrange,sm-a155f
LWNCeqcv5jWgxoW4GFLaW39ESTR2,addis ababa,addis ababa,SM-A032F,samsung,midrange,midrange,sm-a032f
1i5QW8uX5KXaBeE8Uy8HfU0LmbT2,other,other,,other,budget,budget,
aOauESJmIsXKGSAIrb4u5KrjpEJ3,other,other,SM-E045F,samsung,midrange,midrange,sm-e045f
xtidxWgYCONfdMZDnrRTOZ0aY1t2,addis ababa,addis ababa,Infinix X6516,infinix,budget,budget,infinix x6516
II1v3HAk95d74eBfeLnsGlcUQhV2,other,other,,other,budget,budget,
U3ww5PaosTeGrJdLqXR5f9zPksr1,addis ababa,addis ababa,,other,budget,budget,
OwJmepcHC4YPtvBQvNIqnRgniXj2,other,other,Infinix PR652B,infinix,budget,budget,infinix pr652b
0eiR3zWvGEdnAxLte8IM88FF4vw2,addis ababa,addis ababa,SM-A145P,samsung,midrange,upper_midrange,sm-a145p
ONLHNYYEL5ZvcwgUZNLz7atq9Th1,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
j9rD5fDlTshZd65j1TbVp8976C62,harar,harari,SM-A155M,samsung,midrange,upper_midrange,sm-a155m
HHRyGWPEGFRwvqOZHzI2Ykfdw4x2,other,other,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
5L49Wf8c1fPYtDMCvfAd6ZNM9RR2,shashamane,oromia,,other,budget,budget,
kdgyPyGP8CeKVoa868YPmfVslao1,welkite,south ethiopia,TECNO KI5q,tecno,budget,budget,tecno ki5q
yKSbketxKIbZKem9J2GCMB5BVA52,addis ababa,addis ababa,,other,budget,budget,
o1NZqPe11ch2DVOI3F4W61VcW5Z2,other,other,,other,budget,budget,
o2vveZY2r0cNHnPwLMAl0cFmjPm2,other,other,ONEPLUS A5000,other,budget,budget,oneplus a5000
6gNoBDguPUfKCsfoAR1wmuWawcV2,asella,oromia,,other,budget,budget,
9xCGodiJVKM0VrqjCWCAVUCA4X73,hawassa,sidama,TECNO KF6p,tecno,budget,budget,tecno kf6p
82uOknzHbgT99iKS1uce24CqPIk1,other,other,Nokia C32,nokia,budget,budget,nokia c32
hDKztjYkcxYsyizMIbBWrGiTYCm1,other,other,,other,budget,budget,
iUokFJhwQnP1isTGNeB4zdG4RsY2,hawassa,sidama,,other,budget,budget,
zTDHfwhe4VfuO4pbNPMyUqwSikM2,dilla,south ethiopia,Infinix X680,infinix,budget,budget,infinix x680
RZOgvo1u8lcZ9ZVhdWNVIND4mrI3,other,other,TECNO KG5,tecno,budget,budget,tecno kg5
HHURg4rucuUSPFL7Jks8qKCC2yv1,other,other,Infinix X650,infinix,budget,budget,infinix x650
V66VnkHpKsQMVGY1Wwite8We9us2,other,other,,other,budget,budget,
15PDApBMO0VJOypKxOhroBxcW8N2,other,other,SM-A155M,samsung,midrange,upper_midrange,sm-a155m
Gq5wMA6SEAbh6Fg5owlL4CGId502,other,other,SM-G950U1,samsung,midrange,upper_midrange,sm-g950u1
cMPfNnWoJPRIMCmc7fYp9TIlYBq2,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
,other,other,,other,budget,budget,
htcfSYASytMryqmrh6xGf3KXLry1,other,other,SM-A135F,samsung,midrange,midrange,sm-a135f
BM9oumRkxWY6NXCUHGJVUqrf3Ux1,dilla,south ethiopia,Infinix X665B,infinix,budget,budget,infinix x665b
RZVUf8VhMOSs2HXsSWnM7uyGWcu1,addis ababa,addis ababa,SM-A032F,samsung,midrange,midrange,sm-a032f
SFsEQRvIKKUCvaU9moKum1qA8wu2,other,other,,other,budget,budget,
PqwKAFO36uhqsLMan2Lv3gg75l82,adama,oromia,TECNO B1c,tecno,budget,budget,tecno b1c
kXU01HUO9SQs2kDEyhJ3nCDKg112,addis ababa,addis ababa,SM-A022F,samsung,midrange,midrange,sm-a022f
MjPZj15oEMg0UsXwRFAJPV1H5Lx2,other,other,SM-A107F,samsung,midrange,midrange,sm-a107f
xv7Pmq2qbLSYJTuXqwObmvjA9yD2,hosaina,south ethiopia,Infinix X650B,infinix,budget,budget,infinix x650b
LcHHTaQWxMMpUfRttNYTntUYQwu1,dilla,south ethiopia,TECNO KJ6,tecno,budget,budget,tecno kj6
RFdzjUUTA7O0QsE5ZFmZslMpWBs2,other,other,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
rJ59x5YuOIOwGSH0QytkMzwihDW2,welkite,south ethiopia,SM-A135F,samsung,midrange,midrange,sm-a135f
CuLLRu1XEdQSUtO6OuRsEHF5rkK2,other,other,SM-A207F,samsung,midrange,upper_midrange,sm-a207f
G5GvbSmUlsbCdQUolPoxtugBVpu1,jimma,oromia,,other,budget,budget,
UNIxhBfqHqSjfVf0TqhC4qr3kJD3,addis ababa,addis ababa,,other,budget,budget,
,other,other,,other,budget,budget,
ZI74Y1c5S3Rn7ymGzh7dKgrfvup2,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
pucq22M9ZhVUHNdESU2x38Sr5D12,other,other,,other,budget,budget,
gRPjQNBHjjRzXHjwBtWAejdo37h2,hawassa,sidama,ZTE Blade L8,zte,budget,budget,zte blade l8
Pr3WL2d14HNBRI9ibuMQrfY3C0k1,addis ababa,addis ababa,SM-A057F,samsung,midrange,midrange,sm-a057f
8s7Tm3fj8zOdA1y8bm10ICijhCJ3,other,other,,other,budget,budget,
voBw416abdZ7y4GaE844XCMdUJS2,other,other,,other,budget,budget,
jcPzdmQPYkdC63EsfK0RR7ct9Am2,other,other,TECNO B1g,tecno,budget,budget,tecno b1g
eQn4VG3DoxQR53t7KcqHOD9jHyx2,other,other,,other,budget,budget,
uPVeT5k91HRicVk403mXuYibHH23,other,other,,other,budget,budget,
ZsbQI99LkJcADM9mgQO3N104ORw2,other,other,,other,budget,budget,
UNwwe9qP5pbK9qbPf3x0plO0CLv1,other,other,,other,budget,budget,
ALCIyAEssLQpNoBOJiziUJwSY1p2,other,other,itel A507LSP,itel,budget,budget,itel a507lsp
l1t0ON1LvfgN0Hqzysye5MNcxnA2,other,other,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
9sRix2IlElYQecDE0AZxwCWJmTh1,other,other,,other,budget,budget,
xY1W649VhzffDxU1Xa25B8Qutsp2,other,other,,other,budget,budget,
itvi5hM0DtZ3gNjuRxC9JaE45122,other,other,itel A662L,itel,budget,budget,itel a662l
agcNwM4ANwgrAxbAkIdcEPV4xAI3,other,other,,other,budget,budget,
JHqUF2fVPeQzYC6i771JTb6qeKE3,other,other,,other,budget,budget,
0P5BNhVaxIbrgjwnNkdEFE0OmMn2,other,other,,other,budget,budget,
ABz8dEMEbHcqYKdP3cCULb6hpsv2,other,other,,other,budget,budget,
uEanR8tG5AR6nRI1ECbi6x4wnf92,other,other,,other,budget,budget,
jvky2vhFZVOt44pkgAxuzm6zyVo1,other,other,,other,budget,budget,
kvIA9nLYOCMNFOJqNRuai6zN6GS2,other,other,,other,budget,budget,
hoNhLxHnaXPmX26PsAVJVBFTCKm2,other,other,SM-A042F,samsung,midrange,midrange,sm-a042f
lOYUsunsUvOjoHULazvgq0xt0003,other,other,M2003J15SC,xiaomi,midrange,upper_midrange,m2003j15sc
2BeGKktJtWVi8SXOWDeFtogP8k73,other,other,,other,budget,budget,
W7mb5O1DDhRDMW4ZFMt53BSwgAI2,other,other,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
,other,other,,other,budget,budget,
95Px8ex4m3emLdK3y9z3jgtJlaH2,other,other,,other,budget,budget,
yADPEX2tVtNg6RZM696J9ksDSUq2,other,other,,other,budget,budget,
UNwwL6AGAKaEagIQiOTO9svVZIF2,other,other,SM-A107F,samsung,midrange,midrange,sm-a107f
fopUpWlazYRixWgOBrMaSMkMdm23,addis ababa,addis ababa,HUAWEI CAZ-AL10,huawei,midrange,midrange,huawei caz-al10
vPqUrmBeXbMQTDU4PbNO5kpugyi1,other,other,SM-A217F,samsung,midrange,upper_midrange,sm-a217f
Pj56zn7qLQQOmgnD3YO5Ya410mp1,other,other,,other,budget,budget,
1AFLH2Hg8peA6BOO00c7CzGVBqQ2,other,other,Lenovo TB-8504X,lenovo,midrange,upper_midrange,lenovo tb-8504x
Q4twjmOoKHdyX2n85aIEZXk81LK2,other,other,SM-M156B,samsung,midrange,upper_midrange,sm-m156b
EYthwiiCOYSGPNMhzA4EKi6tOUE3,other,other,,other,budget,budget,
gdzU9ycRaBhy7iE5hcbLfMnPAFN2,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
Mwgz4WFXrGVIzO4E937N46eRhJ93,hosaina,south ethiopia,SM-A135F,samsung,midrange,midrange,sm-a135f
te03tHvEr3Sij5Fmm8MFfpuNwlA3,other,other,,other,budget,budget,
qhlJk1H2oUMB4eZYIUmICWE9jbt1,hawassa,sidama,BAH2-W19,huawei,midrange,midrange,bah2-w19
3vFh06NYCqT6szcMT9o8AdGsgNe2,gondar,amhara,SM-A307GN,samsung,midrange,upper_midrange,sm-a307gn
,other,other,,other,budget,budget,
LqaQlv7uXwXvl4H18maRMLLOPlZ2,adama,oromia,LDN-L21,huawei,midrange,midrange,ldn-l21
QzJgH7iIZuREiZ37YUixUP4iv2c2,addis ababa,addis ababa,TECNO L8 Lite,tecno,budget,budget,tecno l8 lite
EvxIkALRryYMCJHTMwFmB98gJ032,other,other,SM-A125F,samsung,midrange,midrange,sm-a125f
98A7pzgPNRYRm2GVdzYwpFcNNAh1,addis ababa,addis ababa,,other,budget,budget,
PPooPOMntYUDuwgsmpsExEvuWKg1,harar,harari,,other,budget,budget,
ZTHVEVwwEtVmbFqc52GWhSIJY802,arba minch,south ethiopia,TECNO KF6p,tecno,budget,budget,tecno kf6p
NL2pnCbFiFXc8yhl4hfphZGDB5p2,other,other,,other,budget,budget,
nqQANY6QZSZbowTVs624zyTRyOW2,other,other,,other,budget,budget,
dXpJTAwgMeOpWg4br1TvO2wBG6I2,other,other,,other,budget,budget,
hev9UxvEWMQoUyoiM1vxdwfv6zE3,other,other,,other,budget,budget,
4uu1qIJmyHWuOdhfZhzvrsXlv1F3,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
BxBGBIpXzUgF8tduLLGolBvZZ8v1,other,other,,other,budget,budget,
